,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
363633,11194202,01/03/2018 01:00:00 AM,002XX S MICHIGAN AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.879079395, -87.624341423)",367.0,36.0
472420,11045684,08/07/2017 09:30:00 AM,001XX W 51ST ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,2.0,3.0,37.0,2017.0,02/10/2018 03:50:01 PM,"(41.801833156, -87.630467651)",224.0,9.0
126118,11513677,11/21/2018 04:50:00 PM,100XX W OHARE ST,THEFT,$500 AND UNDER,AIRCRAFT,False,16.0,41.0,76.0,2018.0,11/28/2018 04:22:08 PM,"(41.976290414, -87.905227221)",668.0,29.0
269679,11321424,05/20/2018 11:42:00 PM,020XX E 81ST ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,4.0,8.0,46.0,2018.0,05/27/2018 03:50:44 PM,"(41.747989243, -87.574251166)",507.0,35.0
556481,10920930,04/21/2017 08:00:00 PM,103XX S FOREST AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,5.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.706391358, -87.616181931)",236.0,43.0
69832,11596080,02/14/2019 09:30:00 PM,013XX S KILDARE AVE,BATTERY,SIMPLE,STREET,False,10.0,24.0,29.0,2019.0,02/21/2019 04:13:56 PM,"(41.863784721, -87.732442455)",761.0,14.0
698073,10701989,10/02/2016 03:30:00 AM,064XX S FAIRFIELD AVE,BATTERY,SIMPLE,RESIDENCE,False,8.0,15.0,66.0,2016.0,02/10/2018 03:50:01 PM,"(41.776608776, -87.692111323)",319.0,31.0
594612,10860467,02/24/2017 06:15:00 PM,077XX S CORNELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,4.0,8.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.754145902, -87.584469647)",188.0,35.0
463935,11058611,08/18/2017 05:20:00 AM,032XX S ARCHER AVE,ASSAULT,SIMPLE,GAS STATION,True,9.0,11.0,59.0,2017.0,02/10/2018 03:50:01 PM,"(41.834698514, -87.670623045)",192.0,26.0
649153,10798750,12/07/2016 08:40:00 AM,019XX E 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.766064364, -87.576926606)",452.0,33.0
578354,10919117,03/22/2017 09:00:00 AM,066XX S MARQUETTE RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,3.0,20.0,42.0,2017.0,02/10/2018 03:50:01 PM,"(41.77434027, -87.613086554)",332.0,4.0
625539,10813717,01/12/2017 10:56:00 AM,048XX N MONTICELLO AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,17.0,39.0,14.0,2017.0,02/10/2018 03:50:01 PM,"(41.969273133, -87.719501141)",120.0,12.0
380849,11172314,12/08/2017 07:20:00 AM,093XX S BALTIMORE AVE,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,4.0,10.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.726028494, -87.548397775)",510.0,47.0
201284,11426012,08/12/2018 11:40:00 PM,008XX E 82ND ST,ROBBERY,ARMED: HANDGUN,STREET,False,6.0,8.0,44.0,2018.0,08/29/2018 03:59:35 PM,"(41.745815753, -87.603474871)",247.0,35.0
46196,11633177,03/24/2019 12:01:00 AM,050XX S DAMEN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,9.0,15.0,61.0,2019.0,03/31/2019 04:15:59 PM,"(41.802245282, -87.674537178)",788.0,3.0
196816,11419956,08/18/2018 12:15:00 PM,033XX W OHIO ST,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,11.0,27.0,23.0,2018.0,08/25/2018 03:59:23 PM,"(41.891851472, -87.710539522)",177.0,46.0
580309,10882906,03/19/2017 08:30:00 AM,050XX W SCHOOL ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,16.0,38.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.940577382, -87.752834459)",114.0,17.0
101205,11548481,12/27/2018 04:00:00 PM,016XX W 92ND ST,THEFT,$500 AND UNDER,SIDEWALK,False,22.0,21.0,73.0,2018.0,01/03/2019 04:09:08 PM,"(41.726623175, -87.664532786)",632.0,13.0
314401,11265611,03/20/2018 08:40:00 AM,004XX N CENTRAL PARK BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,11.0,27.0,23.0,2018.0,05/04/2018 03:51:04 PM,"(41.888814278, -87.716257871)",584.0,46.0
493750,11014478,07/12/2017 03:10:00 AM,081XX S COLES AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,4.0,7.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.747870292, -87.549183485)",505.0,37.0
10575,11688227,05/14/2019 07:53:00 PM,011XX S CLARK ST,THEFT,OVER $500,SIDEWALK,False,1.0,4.0,32.0,2019.0,05/21/2019 04:08:13 PM,"(41.86821682, -87.6304532)",12.0,10.0
525571,10965992,06/02/2017 01:23:00 AM,094XX S RHODES AVE,ASSAULT,SIMPLE,APARTMENT,False,6.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.722986607, -87.610543032)",555.0,43.0
217670,11392532,07/24/2018 02:50:00 AM,082XX S VERNON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,6.0,6.0,44.0,2018.0,08/01/2018 03:51:33 PM,"(41.744751305, -87.613534607)",11.0,32.0
116744,11531255,12/05/2018 12:30:00 PM,023XX W 113TH PL,THEFT,$500 AND UNDER,RESIDENCE,False,22.0,19.0,75.0,2018.0,12/13/2018 04:09:51 PM,"(41.687119881, -87.679542525)",378.0,42.0
574630,10892249,03/27/2017 02:00:00 PM,017XX W 90TH PL,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.729322878, -87.665827305)",632.0,13.0
550291,10929748,04/30/2017 11:00:00 AM,031XX S HALSTED ST,NARCOTICS,POSS: COCAINE,POLICE FACILITY/VEH PARKING LOT,True,9.0,11.0,60.0,2017.0,02/10/2018 03:50:01 PM,"(41.837489008, -87.646264459)",676.0,48.0
526173,10965305,06/01/2017 11:00:00 AM,015XX S SAWYER AVE,NARCOTICS,MANU/DELIVER:PCP,STREET,True,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.860109841, -87.706706787)",34.0,14.0
597278,10857323,02/20/2017 07:30:00 PM,044XX W IRVING PARK RD,CRIMINAL DAMAGE,TO PROPERTY,VEHICLE NON-COMMERCIAL,False,17.0,38.0,16.0,2017.0,02/10/2018 03:50:01 PM,"(41.953512438, -87.739721351)",363.0,50.0
489810,11020201,07/17/2017 12:08:00 AM,0000X E MADISON ST,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.882076985, -87.626709904)",580.0,36.0
677797,10734260,10/29/2016 12:30:00 AM,082XX S KENWOOD AVE,THEFT,$500 AND UNDER,STREET,False,4.0,8.0,45.0,2016.0,02/10/2018 03:50:01 PM,"(41.745087151, -87.591691149)",133.0,35.0
305771,11273152,04/01/2018 06:15:00 PM,047XX S ST LAWRENCE AVE,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,2.0,3.0,38.0,2018.0,05/04/2018 03:51:04 PM,"(41.809006703, -87.611440233)",165.0,10.0
571429,10896969,04/01/2017 12:22:00 AM,0000X W DIVISION ST,BATTERY,SIMPLE,SIDEWALK,True,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.903929491, -87.629415106)",17.0,11.0
361729,11305504,01/06/2018 05:00:00 AM,014XX S STATE ST,THEFT,FROM BUILDING,APARTMENT,False,1.0,2.0,33.0,2018.0,05/09/2018 03:48:31 PM,"(41.863642218, -87.627331436)",330.0,9.0
381858,11171230,12/06/2017 04:00:00 PM,034XX W 64TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.777051278, -87.708670843)",293.0,6.0
723535,10664450,08/30/2016 10:00:00 PM,023XX S ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,10.0,28.0,30.0,2016.0,02/10/2018 03:50:01 PM,"(41.849915823, -87.690484169)",263.0,14.0
325562,11246109,03/03/2018 03:30:00 PM,011XX S CANAL ST,THEFT,POCKET-PICKING,SIDEWALK,False,1.0,2.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.868541914, -87.639235361)",97.0,26.0
585673,10876753,03/10/2017 02:00:00 PM,0000X E WASHINGTON ST,BURGLARY,FORCIBLE ENTRY,OTHER,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.883221363, -87.625823296)",580.0,36.0
457485,11068047,08/26/2017 09:00:00 AM,051XX N CALIFORNIA AVE,NARCOTICS,POSS: HEROIN(WHITE),HOSPITAL BUILDING/GROUNDS,True,20.0,40.0,4.0,2017.0,02/10/2018 03:50:01 PM,"(41.975121537, -87.698898525)",620.0,24.0
632907,10801173,01/01/2017 01:54:00 AM,033XX N NOTTINGHAM AVE,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,False,16.0,36.0,17.0,2017.0,02/14/2017 03:49:42 PM,"(41.940307622, -87.80434976)",396.0,7.0
660261,10760607,11/21/2016 10:30:00 AM,019XX W VAN BUREN ST,THEFT,OVER $500,STREET,False,12.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.876227971, -87.674545335)",90.0,46.0
529402,10960320,05/28/2017 03:40:00 AM,015XX N DAMEN AVE,BATTERY,SIMPLE,CTA STATION,False,14.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.909751735, -87.677444707)",481.0,41.0
577891,10887195,03/22/2017 10:17:00 PM,091XX S CHAPPEL AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,4.0,8.0,48.0,2017.0,02/10/2018 03:50:01 PM,"(41.729155473, -87.574311736)",492.0,37.0
47864,11630378,03/21/2019 04:09:00 PM,067XX S CORNELL AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,3.0,5.0,43.0,2019.0,03/28/2019 04:07:08 PM,"(41.772887854, -87.58506919)",381.0,33.0
516431,10980156,06/13/2017 04:35:00 PM,040XX W LAKE ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.885487535, -87.726422045)",659.0,23.0
392451,11156269,11/21/2017 11:50:00 PM,056XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2.0,20.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.792525202, -87.615923018)",402.0,4.0
280333,11308907,05/07/2018 12:28:00 AM,017XX W TAYLOR ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOSPITAL BUILDING/GROUNDS,False,12.0,2.0,28.0,2018.0,05/14/2018 03:52:59 PM,"(41.869201889, -87.670589881)",5.0,46.0
371147,11184664,12/21/2017 04:12:00 PM,048XX N PULASKI RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,17.0,39.0,14.0,2017.0,05/04/2018 03:51:04 PM,"(41.969142924, -87.72805557)",751.0,38.0
231920,11405840,07/06/2018 11:00:00 AM,050XX W ADAMS ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,15.0,28.0,25.0,2018.0,08/09/2018 03:54:27 PM,"(41.878527089, -87.750594629)",184.0,23.0
721977,10665815,09/01/2016 05:20:00 PM,075XX S CARPENTER ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,False,6.0,17.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.757185024, -87.650277299)",572.0,31.0
334030,11234308,02/18/2018 10:23:00 PM,014XX W 57TH ST,NARCOTICS,POSS: CRACK,STREET,True,7.0,16.0,67.0,2018.0,05/04/2018 03:51:04 PM,"(41.790448865, -87.660081777)",384.0,2.0
174949,11447128,09/15/2018 04:25:00 PM,010XX S DELANO CT E,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,1.0,2.0,32.0,2018.0,09/22/2018 04:01:14 PM,"(41.868684249, -87.632397611)",12.0,26.0
451075,11076328,09/03/2017 05:20:00 PM,041XX W ROOSEVELT RD,ASSAULT,SIMPLE,CONVENIENCE STORE,False,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.866111947, -87.72932209)",98.0,14.0
620866,10823620,01/19/2017 12:35:00 AM,029XX W BERWYN AVE,THEFT,$500 AND UNDER,OTHER,False,20.0,40.0,4.0,2017.0,02/14/2017 03:49:42 PM,"(41.977620726, -87.702242484)",620.0,24.0
495651,11011481,07/09/2017 05:25:00 PM,006XX N LAKE SHORE DR,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,PARKING LOT/GARAGE(NON.RESID.),False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.894526829, -87.615524565)",158.0,36.0
18997,11674637,05/03/2019 07:30:00 AM,100XX S DR MARTIN LUTHER KING JR DR,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,5.0,9.0,49.0,2019.0,05/10/2019 04:20:42 PM,"(41.711731196, -87.613888463)",570.0,43.0
555326,10922019,04/23/2017 12:13:00 PM,055XX W CORCORAN PL,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,15.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.887238465, -87.763949495)",674.0,45.0
608524,10839335,02/04/2017 10:00:00 PM,070XX S DAMEN AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,7.0,17.0,67.0,2017.0,02/14/2017 03:49:42 PM,"(41.766363637, -87.673573783)",283.0,31.0
658816,10762840,11/23/2016 12:00:00 PM,015XX W 18TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,12.0,25.0,31.0,2016.0,02/10/2018 03:50:01 PM,"(41.857824608, -87.664503686)",270.0,26.0
238025,11366958,06/29/2018 05:30:00 AM,055XX N HARLEM AVE,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,False,16.0,41.0,10.0,2018.0,07/06/2018 03:55:18 PM,"(41.982270338, -87.806941262)",699.0,29.0
76990,11584846,02/04/2019 02:11:00 AM,011XX W 87TH ST,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,True,6.0,21.0,71.0,2019.0,02/11/2019 04:12:16 PM,"(41.735961774, -87.6514072)",530.0,13.0
253909,11343175,06/09/2018 07:00:00 AM,007XX S INDEPENDENCE BLVD,THEFT,OVER $500,STREET,False,11.0,24.0,26.0,2018.0,06/16/2018 03:51:19 PM,"(41.87227724, -87.720319917)",704.0,14.0
271380,11319394,05/18/2018 07:00:00 PM,027XX N CLARK ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,19.0,43.0,7.0,2018.0,05/25/2018 03:49:37 PM,"(41.932109404, -87.644713367)",18.0,34.0
127234,11512245,11/20/2018 04:40:00 AM,018XX W 79TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,6.0,17.0,71.0,2018.0,11/27/2018 04:27:05 PM,"(41.750281487, -87.669194279)",573.0,31.0
43931,11637069,03/27/2019 02:36:00 PM,027XX W 68TH ST,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,False,8.0,17.0,66.0,2019.0,04/03/2019 04:12:54 PM,"(41.770020864, -87.6913338)",383.0,31.0
557025,10919574,04/21/2017 05:40:00 AM,039XX N ALBANY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,17.0,33.0,16.0,2017.0,02/10/2018 03:50:01 PM,"(41.952691197, -87.705536086)",372.0,20.0
330602,11239167,02/24/2018 05:39:00 AM,085XX W CATHERINE AVE,BATTERY,SIMPLE,RESIDENCE,True,16.0,41.0,76.0,2018.0,05/04/2018 03:51:04 PM,"(41.97744068, -87.83971247)",8.0,29.0
530616,10959197,05/26/2017 05:00:00 PM,015XX E 53RD ST,BATTERY,SIMPLE,SIDEWALK,True,2.0,4.0,41.0,2017.0,02/10/2018 03:50:01 PM,"(41.799548798, -87.588481602)",500.0,33.0
192088,11429630,08/24/2018 02:00:00 PM,071XX S TALMAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,18.0,66.0,2018.0,09/01/2018 04:07:12 PM,"(41.763862467, -87.689338874)",333.0,30.0
298095,11287989,04/13/2018 12:01:00 AM,051XX W AGATITE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,16.0,45.0,15.0,2018.0,05/04/2018 03:51:04 PM,"(41.961526696, -87.756093156)",259.0,50.0
141886,11492381,10/30/2018 12:00:00 PM,029XX N CALIFORNIA AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,MEDICAL/DENTAL OFFICE,False,14.0,33.0,21.0,2018.0,11/06/2018 04:22:57 PM,"(41.934824387, -87.697699335)",466.0,20.0
222950,11387215,07/17/2018 02:50:00 PM,073XX S DREXEL AVE,ROBBERY,ARMED: HANDGUN,RESIDENCE,False,3.0,6.0,69.0,2018.0,07/25/2018 03:53:11 PM,"(41.761706086, -87.60317387)",121.0,35.0
455540,11070580,08/28/2017 09:50:00 PM,022XX N KEYSTONE AVE,THEFT,$500 AND UNDER,STREET,False,25.0,31.0,20.0,2017.0,02/10/2018 03:50:01 PM,"(41.921398184, -87.727897048)",76.0,12.0
185205,11433592,09/01/2018 10:00:00 PM,048XX S KEDVALE AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,8.0,23.0,57.0,2018.0,09/08/2018 04:01:32 PM,"(41.805334308, -87.727182769)",697.0,8.0
223606,11384583,07/16/2018 04:57:00 PM,024XX W RICE ST,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,12.0,1.0,24.0,2018.0,07/23/2018 03:57:48 PM,"(41.896637081, -87.68810952)",542.0,49.0
367568,11188988,12/27/2017 06:10:00 PM,034XX S ARCHER AVE,THEFT,FROM BUILDING,RESTAURANT,False,9.0,11.0,59.0,2017.0,05/04/2018 03:51:04 PM,"(41.831452247, -87.675910981)",2.0,1.0
75324,11588421,02/06/2019 04:00:00 PM,031XX S ASHLAND AVE,THEFT,FROM BUILDING,RESTAURANT,False,9.0,12.0,59.0,2019.0,02/13/2019 04:10:15 PM,"(41.836816162, -87.665724279)",192.0,1.0
397781,11149222,11/14/2017 04:00:00 PM,050XX S MICHIGAN AVE,BATTERY,SIMPLE,OTHER,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.803365964, -87.622682706)",449.0,9.0
648041,10779005,12/08/2016 11:00:00 PM,030XX E 80TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,4.0,7.0,46.0,2016.0,02/10/2018 03:50:01 PM,"(41.750129523, -87.550086814)",505.0,37.0
286878,11298715,04/28/2018 07:35:00 PM,087XX S ESCANABA AVE,BATTERY,SIMPLE,APARTMENT,False,4.0,10.0,46.0,2018.0,05/05/2018 03:54:51 PM,"(41.736463265, -87.554176909)",509.0,47.0
20729,11671956,04/30/2019 04:55:00 PM,093XX S ASHLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,22.0,21.0,73.0,2019.0,05/07/2019 04:18:44 PM,"(41.72363784, -87.662732163)",195.0,13.0
679377,10731212,10/26/2016 11:12:00 PM,051XX S PRAIRIE AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,2.0,3.0,40.0,2016.0,02/10/2018 03:50:01 PM,"(41.801358685, -87.619389387)",218.0,9.0
490763,11019094,07/15/2017 09:00:00 PM,047XX S MARSHFIELD AVE,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,9.0,20.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.808132886, -87.666172559)",740.0,4.0
6852,11694274,05/19/2019 10:00:00 PM,093XX S GREEN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,22.0,21.0,73.0,2019.0,05/26/2019 04:04:27 PM,"(41.723870253, -87.64449444)",151.0,13.0
193529,11423187,08/22/2018 05:00:00 PM,002XX E 75TH ST,ASSAULT,SIMPLE,BARBERSHOP,False,6.0,6.0,69.0,2018.0,08/29/2018 04:05:03 PM,"(41.758331064, -87.619404694)",474.0,32.0
163345,11462911,09/30/2018 07:05:00 PM,043XX N SHERIDAN RD,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,19.0,46.0,3.0,2018.0,10/07/2018 04:11:34 PM,"(41.96137851, -87.65474101)",577.0,39.0
704291,10693300,09/24/2016 12:01:00 AM,012XX N LARRABEE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,18.0,27.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.903996883, -87.643230238)",108.0,46.0
116853,11526966,12/05/2018 10:00:00 AM,033XX S RHODES AVE,THEFT,FROM BUILDING,OTHER,False,2.0,4.0,35.0,2018.0,12/12/2018 04:18:33 PM,"(41.834528295, -87.614485395)",581.0,10.0
416503,11123864,10/20/2017 01:40:00 AM,051XX S CALUMET AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,2.0,3.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.801551479, -87.617736828)",218.0,9.0
574010,10892997,03/28/2017 01:12:00 PM,068XX S EMERALD AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,7.0,6.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.77020557, -87.643196134)",479.0,32.0
237033,11364725,06/30/2018 10:57:00 AM,007XX W 111TH ST,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,True,22.0,34.0,49.0,2018.0,07/07/2018 03:59:10 PM,"(41.692363894, -87.64150249)",486.0,22.0
252076,11344400,06/11/2018 04:10:00 PM,027XX E 75TH ST,BATTERY,SIMPLE,APARTMENT,False,3.0,7.0,43.0,2018.0,06/18/2018 03:51:47 PM,"(41.760218508, -87.557914035)",421.0,37.0
620657,10821264,01/19/2017 10:30:00 AM,035XX S COTTAGE GROVE AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2.0,4.0,36.0,2017.0,02/10/2018 03:50:01 PM,"(41.830467611, -87.610245149)",582.0,10.0
327460,11243757,02/28/2018 11:35:00 PM,029XX W LEXINGTON ST,ROBBERY,ARMED: HANDGUN,STREET,False,11.0,2.0,27.0,2018.0,05/04/2018 03:51:04 PM,"(41.871934623, -87.69966662)",714.0,23.0
482901,11031012,07/25/2017 07:06:00 PM,039XX W FLOURNOY ST,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,False,11.0,24.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.872558733, -87.723709844)",702.0,14.0
505094,10998006,06/27/2017 08:15:00 PM,013XX W DIVISION ST,ASSAULT,SIMPLE,SIDEWALK,False,14.0,32.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.903424516, -87.661945158)",109.0,46.0
79537,11582839,01/30/2019 08:44:00 PM,026XX N ELSTON AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,14.0,1.0,22.0,2019.0,02/06/2019 04:11:49 PM,"(41.929743818, -87.684273777)",240.0,41.0
641614,10791719,12/19/2016 04:00:00 PM,036XX W BELLE PLAINE AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,17.0,33.0,16.0,2016.0,02/10/2018 03:50:01 PM,"(41.955585405, -87.719573683)",364.0,12.0
657176,10764356,11/25/2016 10:24:00 PM,034XX W MADISON ST,BATTERY,SIMPLE,SIDEWALK,True,11.0,28.0,27.0,2016.0,02/10/2018 03:50:01 PM,"(41.880908281, -87.711710718)",783.0,23.0
619008,10823430,01/21/2017 01:30:00 PM,114XX S HALSTED ST,BATTERY,SIMPLE,RESTAURANT,False,22.0,34.0,49.0,2017.0,02/14/2017 03:49:42 PM,"(41.686261889, -87.642190243)",663.0,22.0
656643,10765066,11/26/2016 05:50:00 PM,008XX W 31ST ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,9.0,11.0,60.0,2016.0,02/10/2018 03:50:01 PM,"(41.838044411, -87.646442003)",676.0,48.0
8515,11690696,05/17/2019 05:45:00 PM,033XX S WALLACE ST,OTHER OFFENSE,LICENSE VIOLATION,APARTMENT,True,9.0,11.0,60.0,2019.0,05/24/2019 04:15:50 PM,"(41.833534915, -87.641301653)",149.0,48.0
395385,11153397,11/17/2017 08:00:00 PM,002XX E 41ST ST,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.820173094, -87.621102813)",163.0,9.0
710202,10684612,09/16/2016 02:50:00 PM,068XX S STONY ISLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.770875842, -87.586265645)",381.0,33.0
182709,11437771,09/05/2018 12:38:00 AM,028XX W NORTH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,14.0,1.0,24.0,2018.0,09/12/2018 04:05:26 PM,"(41.910212826, -87.69745862)",301.0,49.0
139780,11495424,11/01/2018 07:00:00 PM,034XX N LOWELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,17.0,30.0,16.0,2018.0,11/08/2018 04:17:57 PM,"(41.943577947, -87.735935609)",328.0,21.0
218297,11390495,07/23/2018 11:00:00 AM,059XX W ROOSEVELT RD,ASSAULT,SIMPLE,ALLEY,False,15.0,29.0,25.0,2018.0,08/01/2018 03:51:33 PM,"(41.865487253, -87.772259692)",61.0,7.0
327327,11244352,03/01/2018 06:30:00 AM,018XX W MONTROSE AVE,CRIMINAL DAMAGE,TO PROPERTY,FACTORY/MANUFACTURING BUILDING,False,19.0,47.0,5.0,2018.0,05/04/2018 03:51:04 PM,"(41.961510266, -87.675013275)",225.0,18.0
457818,11067442,08/25/2017 08:05:00 PM,001XX W ROOSEVELT RD,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.867346388, -87.632166244)",330.0,26.0
476535,11039899,08/02/2017 03:20:00 PM,012XX S CENTRAL PARK AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.864371917, -87.71536223)",772.0,14.0
709319,10685059,09/17/2016 04:15:00 PM,090XX S PARNELL AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,22.0,21.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.730512572, -87.637385791)",608.0,13.0
125883,11514018,11/21/2018 11:20:00 PM,001XX N MORGAN ST,BATTERY,SIMPLE,BAR OR TAVERN,False,12.0,27.0,28.0,2018.0,11/28/2018 04:22:08 PM,"(41.885106529, -87.65212608)",63.0,46.0
