,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
685448,10721958,10/18/2016 08:00:00 PM,015XX N KOLIN AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,25.0,37.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.908214056, -87.735067809)",286.0,49.0
88044,11567805,01/15/2019 06:00:00 PM,033XX N LINCOLN AVE,THEFT,OVER $500,STREET,False,19.0,47.0,6.0,2019.0,01/23/2019 11:26:56 AM,"(41.942045951, -87.670310226)",742.0,18.0
672265,10742794,11/04/2016 08:55:00 PM,015XX W 115TH ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,5.0,34.0,53.0,2016.0,02/10/2018 03:50:01 PM,"(41.684849337, -87.659419215)",642.0,22.0
141111,11495900,10/31/2018 11:24:00 AM,062XX S ASHLAND AVE,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,False,7.0,16.0,67.0,2018.0,11/07/2018 04:21:48 PM,"(41.78055534, -87.664247652)",276.0,2.0
209434,11401907,08/03/2018 07:09:00 AM,036XX W BELMONT AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,17.0,35.0,21.0,2018.0,08/10/2018 04:09:29 PM,"(41.939203599, -87.718253253)",138.0,21.0
337366,11229889,02/13/2018 06:00:00 PM,039XX W CONGRESS PKWY,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,11.0,24.0,26.0,2018.0,05/04/2018 03:51:04 PM,"(41.874376778, -87.723964278)",736.0,23.0
327589,11246161,02/28/2018 06:47:00 PM,004XX E ILLINOIS ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.891062111, -87.617043461)",534.0,36.0
525215,10972810,06/02/2017 02:30:00 PM,025XX S DR MARTIN LUTHER KING JR DR,THEFT,FROM BUILDING,OTHER,False,1.0,2.0,33.0,2017.0,02/10/2018 03:50:01 PM,"(41.846568583, -87.617316119)",193.0,10.0
482541,11031456,07/26/2017 07:44:00 AM,029XX N AVERS AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,25.0,30.0,21.0,2017.0,02/10/2018 03:50:01 PM,"(41.934222706, -87.723372887)",71.0,21.0
631941,10802314,01/02/2017 11:30:00 AM,053XX S KEDZIE AVE,ASSAULT,SIMPLE,STREET,False,8.0,14.0,63.0,2017.0,02/14/2017 03:49:42 PM,"(41.796939201, -87.703651531)",777.0,8.0
94996,11558257,01/05/2019 09:00:00 AM,005XX N TROY ST,THEFT,OVER $500,RESIDENCE,False,12.0,27.0,23.0,2019.0,01/18/2019 09:37:14 AM,"(41.891092358, -87.705188393)",177.0,46.0
478058,11037694,07/31/2017 07:59:00 PM,043XX N PAULINA ST,CRIMINAL TRESPASS,TO STATE SUP LAND,ALLEY,False,19.0,47.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.960574985, -87.670805717)",651.0,18.0
189007,11450537,08/28/2018 10:00:00 AM,023XX N SHEFFIELD AVE,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,False,18.0,43.0,7.0,2018.0,11/03/2018 04:01:24 PM,"(41.924214912, -87.653569578)",797.0,34.0
501592,11003155,07/02/2017 06:25:00 AM,073XX S BELL AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,8.0,18.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.760490977, -87.679359084)",333.0,30.0
272325,11318505,05/17/2018 03:12:00 PM,075XX S EBERHART AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,6.0,6.0,69.0,2018.0,05/24/2018 03:56:11 PM,"(41.757528731, -87.612651497)",496.0,32.0
377857,11176837,12/12/2017 12:45:00 PM,0000X S WABASH AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.881582612, -87.626197575)",367.0,36.0
287456,11297955,04/27/2018 10:38:00 PM,050XX N CENTRAL AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,True,16.0,45.0,11.0,2018.0,05/04/2018 03:59:15 PM,"(41.972189506, -87.768544121)",780.0,50.0
326291,11245246,03/02/2018 02:30:00 PM,001XX W JACKSON BLVD,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.878132552, -87.632375153)",92.0,36.0
597638,10855362,02/20/2017 10:05:00 AM,001XX W 35TH ST,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,CTA TRAIN,True,9.0,11.0,34.0,2017.0,02/10/2018 03:50:01 PM,"(41.830954079, -87.630703226)",376.0,48.0
695504,10707380,10/05/2016 04:31:00 PM,044XX N SHERIDAN RD,BATTERY,SIMPLE,SIDEWALK,False,19.0,46.0,3.0,2016.0,02/10/2018 03:50:01 PM,"(41.962328098, -87.654756672)",241.0,39.0
575557,10890254,03/26/2017 06:00:00 AM,001XX W LAKE ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA STATION,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.885741029, -87.631711749)",92.0,36.0
421382,11117564,10/13/2017 11:45:00 AM,065XX S LOWE AVE,BATTERY,SIMPLE,APARTMENT,True,7.0,20.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.775429728, -87.640753492)",435.0,4.0
146946,11486167,10/23/2018 04:30:00 PM,054XX W FULLERTON AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,"SCHOOL, PUBLIC, BUILDING",False,25.0,36.0,19.0,2018.0,10/30/2018 04:19:01 PM,"(41.924035234, -87.761594059)",307.0,44.0
667661,10768496,11/11/2016 07:00:00 AM,040XX W OAKDALE AVE,THEFT,FROM BUILDING,RESIDENCE,False,25.0,31.0,21.0,2016.0,02/10/2018 03:50:01 PM,"(41.934512736, -87.728397817)",464.0,17.0
469231,11051188,08/11/2017 12:35:00 PM,027XX N CLYBOURN AVE,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,19.0,32.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.931120002, -87.676784841)",743.0,40.0
376173,11177871,12/14/2017 08:11:00 PM,001XX S KILBOURN AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,11.0,28.0,26.0,2017.0,05/04/2018 03:51:04 PM,"(41.879392195, -87.737885128)",716.0,23.0
542235,10942320,05/11/2017 03:00:00 PM,039XX S CALUMET AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.823033098, -87.618528623)",163.0,9.0
715650,10675130,09/09/2016 04:35:00 PM,001XX N WELLS ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.885326396, -87.633919718)",92.0,36.0
198039,11416552,08/16/2018 10:55:00 PM,020XX S KOSTNER AVE,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,False,10.0,24.0,29.0,2018.0,08/23/2018 04:00:50 PM,"(41.853633845, -87.734570978)",753.0,14.0
200335,11413574,08/14/2018 07:00:00 AM,027XX W IRVING PARK RD,ROBBERY,STRONGARM - NO WEAPON,"SCHOOL, PUBLIC, GROUNDS",False,17.0,33.0,16.0,2018.0,08/21/2018 04:05:53 PM,"(41.953982789, -87.696398756)",372.0,20.0
327676,11243331,02/28/2018 04:30:00 PM,050XX S DR MARTIN LUTHER KING JR DR,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2.0,3.0,38.0,2018.0,05/04/2018 03:51:04 PM,"(41.803450617, -87.616432)",394.0,9.0
633420,10801056,12/31/2016 08:35:00 PM,074XX S SOUTH SHORE DR,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,3.0,7.0,43.0,2016.0,01/07/2017 03:56:13 PM,"(41.761396234, -87.557976827)",421.0,37.0
704828,10704380,09/23/2016 11:00:00 AM,094XX S ASHLAND AVE,THEFT,FROM BUILDING,OTHER,False,22.0,21.0,73.0,2016.0,02/10/2018 03:50:01 PM,"(41.722095348, -87.662700581)",632.0,13.0
664877,10840705,11/15/2016 12:00:00 AM,003XX N LOCKWOOD AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,15.0,28.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.886255204, -87.757729751)",674.0,45.0
307294,11271455,03/30/2018 03:30:00 PM,044XX W LAWRENCE AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,17.0,45.0,16.0,2018.0,05/04/2018 03:51:04 PM,"(41.968104924, -87.74054563)",751.0,38.0
540147,10944337,05/14/2017 04:30:00 AM,040XX S RICHMOND ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,9.0,14.0,58.0,2017.0,02/10/2018 03:50:01 PM,"(41.819646154, -87.698307709)",196.0,1.0
661837,10758239,11/18/2016 10:30:00 PM,011XX W CHICAGO AVE,BURGLARY,FORCIBLE ENTRY,OTHER,False,12.0,27.0,24.0,2016.0,02/10/2018 03:50:01 PM,"(41.896265798, -87.655574)",109.0,46.0
328893,11241650,02/26/2018 07:40:00 PM,080XX S ESSEX AVE,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,True,4.0,7.0,46.0,2018.0,05/04/2018 03:51:04 PM,"(41.749291643, -87.563766013)",478.0,37.0
693562,10708750,10/08/2016 12:00:00 AM,005XX W 86TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,6.0,21.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.737865442, -87.637980582)",529.0,13.0
632459,10801843,01/01/2017 01:30:00 PM,0000X E 102ND PL,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,5.0,9.0,49.0,2017.0,02/14/2017 03:49:42 PM,"(41.708088133, -87.622491493)",570.0,43.0
620447,10821470,01/19/2017 03:45:00 PM,011XX E 82ND ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,4.0,8.0,45.0,2017.0,02/10/2018 03:50:01 PM,"(41.745884347, -87.597021041)",133.0,35.0
663143,10756431,11/17/2016 11:25:00 AM,046XX S LAKE PARK AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2.0,4.0,39.0,2016.0,02/10/2018 03:50:01 PM,"(41.810065848, -87.592878851)",450.0,10.0
708859,10688720,09/18/2016 02:43:00 AM,005XX N MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,False,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.892017399, -87.624165306)",159.0,36.0
365734,11191558,12/30/2017 08:00:00 PM,011XX W 20TH PL,THEFT,OVER $500,STREET,False,12.0,25.0,31.0,2017.0,05/04/2018 03:51:04 PM,"(41.854331142, -87.655139639)",251.0,26.0
706977,10689148,09/20/2016 05:30:00 PM,067XX S CHAPPEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.7729141, -87.575258771)",152.0,33.0
239172,11363062,06/27/2018 06:15:00 PM,006XX N PARKSIDE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,15.0,29.0,25.0,2018.0,07/04/2018 03:53:35 PM,"(41.891801324, -87.76655704)",672.0,7.0
15647,11681909,05/07/2019 05:31:00 PM,008XX E 42ND PL,THEFT,$500 AND UNDER,RESIDENCE,False,2.0,4.0,36.0,2019.0,05/14/2019 04:14:52 PM,"(41.817959498, -87.605506727)",220.0,10.0
281748,11306043,05/05/2018 04:45:00 AM,015XX N MILWAUKEE AVE,ROBBERY,ARMED: HANDGUN,APARTMENT,False,14.0,1.0,24.0,2018.0,05/12/2018 03:56:14 PM,"(41.909915134, -87.676745013)",481.0,41.0
722697,10664891,08/31/2016 11:50:00 PM,098XX S EWING AVE,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,4.0,10.0,52.0,2016.0,02/10/2018 03:50:01 PM,"(41.717227708, -87.5352822)",705.0,47.0
684157,10723893,10/20/2016 04:00:00 PM,041XX W JACKSON BLVD,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,11.0,28.0,26.0,2016.0,02/16/2019 03:59:01 PM,"(41.877039505, -87.729311002)",675.0,23.0
585409,10874635,03/10/2017 08:25:00 PM,001XX W 95TH ST,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,6.0,21.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.721683907, -87.627008397)",187.0,13.0
572088,10910491,03/31/2017 09:00:00 AM,056XX S PERRY AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,2.0,3.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.792195016, -87.627745649)",164.0,9.0
148999,11482540,10/20/2018 06:00:00 PM,006XX W KEMPER PL,THEFT,OVER $500,STREET,False,18.0,43.0,7.0,2018.0,10/27/2018 04:07:48 PM,"(41.924603628, -87.644658124)",798.0,34.0
385305,11165610,12/01/2017 09:38:00 PM,008XX W 54TH ST,BATTERY,SIMPLE,APARTMENT,True,9.0,20.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.79602825, -87.646219723)",768.0,4.0
557310,10919586,04/20/2017 07:00:00 PM,026XX W WASHINGTON BLVD,THEFT,$500 AND UNDER,STREET,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.882947966, -87.691879124)",37.0,46.0
374765,11179530,12/16/2017 05:40:00 PM,015XX S LAWNDALE AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,10.0,24.0,29.0,2017.0,05/04/2018 03:51:04 PM,"(41.860300917, -87.717681095)",33.0,14.0
373374,11181342,12/18/2017 03:31:00 PM,006XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,18.0,42.0,8.0,2017.0,05/04/2018 03:51:04 PM,"(41.892816145, -87.624193198)",159.0,36.0
605400,10844543,02/09/2017 12:00:00 PM,049XX W 63RD ST,ASSAULT,SIMPLE,OTHER,False,8.0,13.0,64.0,2017.0,02/16/2017 03:49:36 PM,"(41.778376563, -87.745020204)",337.0,15.0
258782,11335369,06/03/2018 12:22:00 AM,043XX W MAYPOLE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,11.0,28.0,26.0,2018.0,06/10/2018 03:50:33 PM,"(41.884574338, -87.734910148)",619.0,23.0
442647,11088439,09/15/2017 01:12:00 PM,002XX S LARAMIE AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.878244691, -87.754988896)",68.0,7.0
648276,10778478,12/08/2016 03:30:00 PM,073XX S FRANCISCO AVE,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,8.0,18.0,66.0,2016.0,02/10/2018 03:50:01 PM,"(41.760204935, -87.695353465)",349.0,30.0
21874,11671276,04/29/2019 12:01:00 AM,085XX S WOOD ST,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,6.0,21.0,71.0,2019.0,05/06/2019 04:29:01 PM,"(41.738633189, -87.667995263)",532.0,13.0
361353,11197250,01/06/2018 08:00:00 PM,008XX N MICHIGAN AVE,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.897895128, -87.624096605)",104.0,36.0
593822,10861325,02/26/2017 12:01:00 AM,080XX S INGLESIDE AVE,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,6.0,8.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.748684547, -87.601474495)",247.0,35.0
33545,11652256,04/11/2019 07:44:00 PM,051XX W NORTH AVE,ASSAULT,PRO EMP HANDS NO/MIN INJURY,GAS STATION,False,25.0,37.0,25.0,2019.0,04/18/2019 04:06:45 PM,"(41.909509901, -87.754996996)",600.0,45.0
152529,11477612,10/15/2018 07:50:00 PM,041XX W JACKSON BLVD,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,11.0,28.0,26.0,2018.0,10/22/2018 04:27:12 PM,"(41.877045902, -87.728962109)",675.0,23.0
153138,11476705,10/14/2018 10:49:00 PM,066XX S FAIRFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,8.0,17.0,66.0,2018.0,10/25/2018 04:10:05 PM,"(41.773175156, -87.692020879)",382.0,31.0
380669,11172064,12/08/2017 01:20:00 PM,0000X S WABASH AVE,THEFT,POCKET-PICKING,RESTAURANT,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.881582612, -87.626197575)",367.0,36.0
464926,11057158,08/16/2017 09:20:00 PM,040XX N LINCOLN AVE,THEFT,RETAIL THEFT,DRUG STORE,False,19.0,47.0,5.0,2017.0,02/10/2018 03:50:01 PM,"(41.955436401, -87.679652922)",623.0,18.0
267446,11324478,05/23/2018 10:09:00 PM,018XX W 54TH ST,ASSAULT,SIMPLE,APARTMENT,True,9.0,16.0,61.0,2018.0,05/30/2018 03:52:11 PM,"(41.795815066, -87.671133793)",767.0,2.0
445454,11102358,09/11/2017 02:33:00 PM,049XX N MAGNOLIA AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,20.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.971830274, -87.661116934)",633.0,39.0
133863,11504561,11/09/2018 11:00:00 PM,025XX W 110TH PL,THEFT,$500 AND UNDER,STREET,False,22.0,19.0,75.0,2018.0,11/16/2018 04:02:47 PM,"(41.692679642, -87.684337597)",314.0,42.0
660294,10759883,11/21/2016 09:30:00 AM,035XX W CHICAGO AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,11.0,27.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.895480474, -87.714298449)",423.0,46.0
654879,10770438,11/29/2016 10:00:00 AM,005XX W 80TH ST,THEFT,$500 AND UNDER,STREET,False,6.0,17.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.748905398, -87.637462015)",1.0,31.0
677625,10734323,10/29/2016 06:40:00 AM,015XX N CLYBOURN AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,18.0,27.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.908849952, -87.646645976)",108.0,46.0
483038,11031622,07/25/2017 04:00:00 PM,052XX W MADISON ST,THEFT,PURSE-SNATCHING,STREET,False,15.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.880367915, -87.755370011)",68.0,23.0
425991,11111207,10/06/2017 08:50:00 PM,073XX S DORCHESTER AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.761728837, -87.590880106)",451.0,35.0
519298,10975896,06/09/2017 10:30:00 PM,075XX N CLAREMONT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(42.018081439, -87.688969872)",341.0,5.0
445400,11084402,09/11/2017 04:05:00 PM,081XX S JEFFERY BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,4.0,8.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.747514446, -87.575909455)",507.0,35.0
63812,11605380,02/24/2019 06:00:00 AM,069XX S LAFLIN ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,7.0,16.0,67.0,2019.0,03/03/2019 04:04:46 PM,"(41.767629931, -87.661464102)",284.0,31.0
127681,11515552,11/19/2018 12:00:00 PM,060XX S WOOD ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,7.0,15.0,67.0,2018.0,11/28/2018 04:14:58 PM,"(41.783967654, -87.669176752)",275.0,3.0
710609,10683010,09/16/2016 12:09:00 AM,033XX W 60TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,8.0,16.0,66.0,2016.0,02/10/2018 03:50:01 PM,"(41.784373703, -87.706773793)",344.0,6.0
221920,11385556,07/18/2018 08:00:00 PM,013XX N CLEVELAND AVE,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,False,18.0,43.0,8.0,2018.0,07/25/2018 03:55:44 PM,"(41.905936496, -87.640858265)",309.0,46.0
118356,11523973,12/03/2018 08:45:00 AM,053XX N FOREST GLEN AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,False,16.0,39.0,12.0,2018.0,12/10/2018 04:21:08 PM,"(41.978253911, -87.75525438)",746.0,38.0
509093,10991720,06/22/2017 07:30:00 PM,0000X W GRAND AVE,THEFT,OVER $500,STREET,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.891650811, -87.629256118)",669.0,36.0
15609,11679688,05/07/2019 06:10:00 PM,0000X E 100TH ST,ASSAULT,SIMPLE,RESIDENCE,True,5.0,9.0,49.0,2019.0,05/14/2019 04:14:52 PM,"(41.712645848, -87.622393666)",570.0,43.0
519134,10976573,06/10/2017 03:30:00 AM,067XX W WRIGHTWOOD AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,25.0,36.0,18.0,2017.0,02/10/2018 03:50:01 PM,"(41.927246895, -87.794701069)",136.0,44.0
237102,11364654,06/30/2018 09:00:00 AM,032XX E 87TH ST,ASSAULT,SIMPLE,SIDEWALK,True,4.0,7.0,46.0,2018.0,07/07/2018 03:59:10 PM,"(41.737447244, -87.546346166)",506.0,47.0
458715,11066675,08/24/2017 05:30:00 PM,0000X E 57TH ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,2.0,20.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.791056931, -87.623420069)",403.0,4.0
370090,11186831,12/22/2017 11:00:00 PM,0000X E ONTARIO ST,THEFT,OVER $500,RESIDENCE,False,18.0,42.0,8.0,2017.0,05/04/2018 03:51:04 PM,"(41.893281677, -87.627596446)",626.0,36.0
510342,10991022,06/21/2017 09:00:00 AM,028XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.933436218, -87.645397373)",684.0,25.0
714672,10676500,09/10/2016 10:00:00 PM,023XX W WASHINGTON BLVD,BATTERY,SIMPLE,STREET,False,12.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.883007148, -87.685312534)",37.0,46.0
448364,11080451,09/07/2017 03:15:00 PM,029XX W AUGUSTA BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,12.0,26.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.899261233, -87.699561823)",301.0,49.0
59845,11611909,03/02/2019 07:00:00 PM,063XX S INGLESIDE AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,3.0,20.0,42.0,2019.0,03/09/2019 04:05:42 PM,"(41.779446471, -87.60164911)",347.0,4.0
181771,11438055,09/06/2018 11:00:00 AM,023XX W 25TH ST,ASSAULT,SIMPLE,SIDEWALK,False,10.0,25.0,31.0,2018.0,09/13/2018 04:02:18 PM,"(41.846623381, -87.683775016)",204.0,26.0
170421,11453314,09/21/2018 12:25:00 PM,003XX E OHIO ST,THEFT,FROM BUILDING,RESTAURANT,False,18.0,42.0,8.0,2018.0,09/28/2018 04:05:23 PM,"(41.892631323, -87.6182857)",159.0,36.0
618609,10824548,01/21/2017 11:00:00 PM,050XX W PENSACOLA AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,16.0,45.0,15.0,2017.0,02/14/2017 03:49:42 PM,"(41.959741712, -87.753123813)",259.0,50.0
139750,11494975,11/01/2018 08:00:00 PM,082XX S FRANCISCO AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,18.0,70.0,2018.0,11/08/2018 04:17:57 PM,"(41.743876568, -87.694906854)",243.0,30.0
662367,10757649,11/18/2016 10:15:00 AM,049XX S KEDZIE AVE,THEFT,POCKET-PICKING,GROCERY FOOD STORE,False,8.0,14.0,63.0,2016.0,02/10/2018 03:50:01 PM,"(41.803644557, -87.70384629)",776.0,8.0
24435,11666557,04/25/2019 09:00:00 AM,003XX E 115TH ST,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,5.0,9.0,49.0,2019.0,05/02/2019 04:24:21 PM,"(41.685402634, -87.615287474)",253.0,43.0
646913,10780440,12/10/2016 06:15:00 PM,008XX E 79TH ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,6.0,8.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.751291477, -87.604904392)",497.0,35.0
545681,10937091,05/06/2017 02:00:00 PM,078XX S CHAMPLAIN AVE,THEFT,OVER $500,APARTMENT,False,6.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.752271749, -87.608898923)",496.0,32.0
672548,10743059,11/04/2016 03:03:00 PM,060XX W 56TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,8.0,23.0,56.0,2016.0,02/10/2018 03:50:01 PM,"(41.790676784, -87.773638608)",590.0,15.0
439759,11092088,09/19/2017 12:02:00 AM,062XX S ROCKWELL ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.780016449, -87.688546655)",111.0,2.0
159629,11468710,10/05/2018 09:30:00 PM,012XX W LOYOLA AVE,THEFT,$500 AND UNDER,CTA STATION,False,24.0,49.0,1.0,2018.0,11/06/2018 04:17:02 PM,"(42.001136868, -87.661345692)",48.0,5.0
296426,11286875,04/15/2018 11:00:00 AM,060XX W GRAND AVE,THEFT,$500 AND UNDER,RESIDENCE,False,25.0,29.0,19.0,2018.0,05/04/2018 03:51:04 PM,"(41.92086582, -87.777275445)",77.0,44.0
360025,11205968,01/09/2018 05:47:00 AM,0000X W CTA 95TH ST LN,ASSAULT,SIMPLE,CTA BUS,False,6.0,21.0,49.0,2018.0,05/04/2018 03:51:04 PM,"(41.722768379, -87.624410361)",187.0,13.0
177480,11445698,09/12/2018 10:59:00 AM,021XX N LONG AVE,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,"SCHOOL, PUBLIC, BUILDING",False,25.0,37.0,19.0,2018.0,09/19/2018 04:28:56 PM,"(41.919503903, -87.760921685)",307.0,44.0
285777,11312772,04/30/2018 10:30:00 AM,115XX S HALE AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,22.0,19.0,75.0,2018.0,05/16/2018 04:09:42 PM,"(41.683723026, -87.672456457)",378.0,22.0
207536,11405006,08/05/2018 08:30:00 AM,011XX W THORNDALE AVE,SEX OFFENSE,PUBLIC INDECENCY,CTA PLATFORM,False,24.0,48.0,77.0,2018.0,08/12/2018 03:59:11 PM,"(41.990041584, -87.65891695)",13.0,16.0
684875,10722303,10/19/2016 04:40:00 PM,020XX N DRAKE AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,14.0,26.0,22.0,2016.0,02/10/2018 03:50:01 PM,"(41.918580774, -87.715192229)",550.0,49.0
